Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|254526.8|30543.22|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AN125HK|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|161764.91|19411.79|
ESTADOS UNIDOS|TECUN UMAN|28/08/2012| 87043151|1996|TOYOTA|TACOMA XTRA CAB 4X2 LX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|31573.47|3788.82|
COREA DEL SUR|TECUN UMAN|28/08/2012| 87032369|2004|KIA|RIO|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18836.27|2260.35|
JAPON|TECUN UMAN|31/08/2012| 87032369|2002|TOYOTA|RAV4 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|38088.48|4570.62|
ESTADOS UNIDOS|EL CARMEN|31/08/2012| 87032369|2005|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29871.32|3584.56|
JAPON|EL CARMEN|04/09/2012| 87032369|2003|MITSUBISHI|LANCER SEDAN|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18378.69|2205.44|
JAPON|CENTRAL DE GUATEMALA|05/09/2012| 87032379|2013|NISSAN|X-TRAIL T31  4X2|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|151064.47|18127.74|
JAPON|EL CARMEN|06/09/2012| 87032369|2002|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15574|1868.88|
ESTADOS UNIDOS|EL CARMEN|03/09/2012| 87043151|1998|TOYOTA|TACOMA XTRA CAB 4X2 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|37261.22|4471.35|
JAPON|TECUN UMAN|30/08/2012| 87043151|1994|TOYOTA|DLX XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|37748.46|4529.82|
JAPON|EL CARMEN|03/09/2012| 87043151|1991|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|34076.5|4089.18|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|GN125H|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|502159.25|60259.11|
COREA DEL SUR|EL CARMEN|27/08/2012| 87032369|2003|HYUNDAI|ELANTRA GLS|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22786.85|2734.42|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|28/08/2012| 87043151|1987|TOYOTA|4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|19469.42|2336.33|
JAPON|CENTRAL DE GUATEMALA|03/09/2012| 87042169|2012|NISSAN|URVAN E25|3000|LIVIANO|PANEL|OCASIONAL|DIESEL|3|5|1|138394.89|16607.39|
JAPON|TECUN UMAN|30/08/2012| 87032379|2008|MAZDA|5i|2300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|6|4|0|45388.77|5446.65|
ESTADOS UNIDOS|PUERTO BARRIOS|24/08/2012| 87032369|2008|NISSAN|VERSA|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|20624.22|2474.91|
TAILANDIA|CENTRAL DE GUATEMALA|29/08/2012| 87042159|2013|MITSUBISHI|L200 GLS 4WD|2477|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|175489.16|21058.7|
JAPON|EL CARMEN|26/08/2012| 87043151|1988|TOYOTA|4X2 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|27301.41|3276.17|
JAPON|EL CARMEN|26/08/2012| 87043151|1985|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|26906.31|3228.76|
MEXICO|EL CARMEN|26/08/2012| 87032369|2005|NISSAN|SENTRA 1.8S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21367.01|2564.04|
JAPON|EL CARMEN|26/08/2012| 87043151|1987|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|26708.76|3205.05|
ESTADOS UNIDOS|EL CARMEN|26/08/2012| 87032369|2002|CHEVROLET|PRIZM LSi|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20576.81|2469.22|
JAPON|EL CARMEN|26/08/2012| 87043151|1987|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28684.26|3442.11|
JAPON|EL CARMEN|26/08/2012| 87032369|2008|MAZDA|MAZDA3 i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29150.48|3498.06|
JAPON|EL CARMEN|26/08/2012| 87032369|2003|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17060.42|2047.25|
JAPON|EL CARMEN|27/08/2012| 87043151|1989|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|30698.95|3683.87|
ESTADOS UNIDOS|TECUN UMAN|28/08/2012| 87032379|2007|VOLVO|V50 2.4i|2400|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|42329.74|5079.57|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
CHINA|CENTRAL DE GUATEMALA|30/08/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|303708.07|36444.97|
ESTADOS UNIDOS|EL CARMEN|07/09/2012| 87043151|1993|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|18065.48|2167.86|
ESTADOS UNIDOS|TECUN UMAN|07/09/2012| 87032480|2006|HONDA|PILOT EX|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|33703.54|4044.42|
JAPON|EL CARMEN|07/09/2012| 87032373|2002|TOYOTA|RAV4 L 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31236.06|3748.33|
JAPON|EL CARMEN|07/09/2012| 87042290|2011|HINO|500|12913|PESADO|CAMION VOLTEO|OCASIONAL|DIESEL|3|2|12|551337.67|66160.52|
JAPON|EL CARMEN|24/08/2012| 87043151|1986|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|26708.76|3205.05|
JAPON|EL CARMEN|29/08/2012| 87043151|1989|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19860.64|2383.28|
ESTADOS UNIDOS|TECUN UMAN|23/08/2012| 87032379|2008|HYUNDAI|SANTA FE GLS|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|57515.97|6901.92|
JAPON|TECUN UMAN|23/08/2012| 87043151|1991|TOYOTA|4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|28083.87|3370.06|
JAPON|EL CARMEN|23/08/2012| 87043151|1994|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17372.97|2084.76|
ESTADOS UNIDOS|PUERTO BARRIOS|24/08/2012| 87032369|2006|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25685.21|3082.23|
ESTADOS UNIDOS|PUERTO BARRIOS|24/08/2012| 87032480|2006|DODGE|CARAVAN|3300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|13157.76|1578.93|
JAPON|TECUN UMAN|27/08/2012| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|25825.09|3099.01|
JAPON|EL CARMEN|30/08/2012| 87043151|1995|TOYOTA|4X4 EXTRA CAB DX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|28209.28|3385.11|
JAPON|EL CARMEN|30/08/2012| 87112090|2007|HONDA|CRF 250R|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|25471.67|3056.6|
ESTADOS UNIDOS|EL CARMEN|30/08/2012| 87043151|1979|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|46261.63|5551.4|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|04/09/2012| 87032470|2012|JEEP|GRAND CHEROKEE LAREDO|3600|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|205462.49|24655.5|
JAPON|TECUN UMAN|31/08/2012| 87043151|1992|TOYOTA|4X2 XTRA CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21680.54|2601.66|
JAPON|TECUN UMAN|31/08/2012| 87043151|1989|TOYOTA|4X4 DLX  XTRA CAB|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|35987|4318.44|
REINO UNIDO|TECUN UMAN|28/08/2012| 87032379|2003|HONDA|CR-V LX SPORT 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|35399.05|4247.89|
JAPON|EL CARMEN|26/08/2012| 87043151|1988|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|29474.46|3536.94|
ESTADOS UNIDOS|EL CARMEN|28/08/2012| 87043151|1994|TOYOTA|DLX 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21797.84|2615.74|
JAPON|PUERTO QUETZAL|03/09/2012| 87032373|2013|TOYOTA|RAV4|2362|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|146362.92|17563.55|
JAPON|PUERTO QUETZAL|03/09/2012| 87021070|2013|TOYOTA|COASTER|3661|PESADO|BUS|DISTRIBUIDOR|DIESEL|26|2|0|220437.08|26452.45|
ESTADOS UNIDOS|EL CARMEN|30/08/2012| 87042290|1999|FREIGHTLINER|FL 70 4X2|8300|PESADO|CAMION FURGON |OCASIONAL|DIESEL|2|2|12|143188.88|17182.67|
ESTADOS UNIDOS|PUERTO BARRIOS|30/08/2012| 87032379|2006|VOLVO|S40 T5 AWD|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15544.86|1865.38|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
